Geneid	GSE171968__A08_72H_1	GSE171968__A08_72H_2	GSE171968__A08_72H_3	GSE171968__K09_72H_1	GSE171968__K09_72H_2	GSE171968__K09_72H_3	GSE171968__A08_48H_1	GSE171968__A08_12H_1	GSE171968__A08_48H_2	GSE171968__A08_48H_3	GSE171968__K09_48H_1	GSE171968__K09_48H_2	GSE171968__K09_48H_3	GSE171968__A08_12H_3	CRA014990__RNA seqence for H10 at 72 h Rep1	CRA014990__RNA seqence for H10 at 72 h Rep2	CRA014990__RNA seqence for H10 at 72 h Rep3	CRA014990__RNA seqence for H10 at 96 h Rep1	CRA014990__RNA seqence for H10 at 96 h Rep2	CRA014990__RNA seqence for H10 at 96 h Rep3	GSE174081__15-N-96-1	GSE174081__15-K-96-1	GSE174081__15-N-72-1	GSE174081__15-K-72-1	GSE174081__15-K-72-2	GSE174081__15-N-72-2	GSE174081__15-K-96-2	GSE174081__15-N-96-2	GSE174081__15-K-96-3	GSE174081__15-K-72-3	GSE174081__3-K-96-1	GSE174081__3-N-96-1	GSE174081__3-N-72-1	GSE174081__3-K-72-1	GSE174081__3-N-72-2	GSE174081__3-K-72-2	GSE174081__3-N-96-2	GSE174081__3-K-96-2	GSE174081__3-N-96-3	GSE174081__3-K-96-3	GSE174081__3-K-72-3	GSE174081__3-N-72-3	GSE174081__NIV-N-72-1	GSE174081__NIV-K-72-1	GSE174081__NIV-N-96-1	GSE174081__NIV-K-96-1	GSE174081__NIV-N-72-2	GSE174081__NIV-K-72-2	GSE174081__NIV-K-96-2	GSE174081__NIV-N-96-2	GSE174081__NIV-K-72-3	GSE174081__NIV-N-72-3	GSE174081__NIV-K-96-3	GSE174081__NIV-N-96-3
FGRAMPH1_01G19857	18.28974384	19.02238541	13.10368126	30.13583927	30.48152791	19.83377417	0.00000000	0.00000000	52.38919135	0.00000000	0.00000000	0.00000000	0.00000000	18.61657824	24.46347631	30.87889074	17.14981997	33.60065341	19.85776171	44.65485814	183.51550579	69.34900288	36.24870030	174.76303618	204.64953511	230.36247731	72.57397011	135.43509749	233.64202117	380.68260947	228.10736561	44.83852124	50.95671227	187.62494828	234.67663949	255.57909301	187.31972524	194.76169464	138.99927244	308.54576923	114.01259483	169.19708521	156.57444182	382.86363622	163.19685670	270.23597703	152.20538258	48.12338065	125.75076350	134.62603949	181.68857806	0.00000000	116.35425085	170.89004261
FGRAMPH1_01G19859	0.00000000	0.00000000	0.00000000	0.26360230	1.08427940	0.39935141	0.00000000	0.00000000	4.93298460	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.37401128	1.17687242	1.30724581	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06173842	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G19861	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G19863	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G19865	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.65002302	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.53513487
FGRAMPH1_01G19867	11.53718902	7.99956005	11.93951123	5.85180756	5.55469166	8.18340347	0.00000000	258.07090963	9.82774877	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.69264596	2.00967987	11.16155639	15.30773570	36.18707816	22.19322964	13.49051976	0.00000000	0.00000000	21.23154241	5.17966282	11.85855308	66.12628268	17.81721165	0.00000000	12.22419855	9.10255308	81.70986722	0.00000000	4.25868515	0.00000000	0.00000000	6.13213234	9.23931077	0.00000000	4.86110049	20.77667534	2.56941855	0.00000000	0.00000000	0.00000000	4.18347539	0.00000000	0.00000000	16.36838450	0.00000000	34.25106708	0.00000000	7.06779954	8.07180192
FGRAMPH1_01G19869	4.31863843	8.23465926	6.03346994	8.59337366	4.93821969	6.12647684	0.00000000	0.00000000	7.88304674	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	13.17424967	9.02723952	10.02727293	15.04135979	10.15924932	4.15372125	6.37871443	0.00000000	0.00000000	2.98029772	2.90830256	6.65839871	0.00000000	9.47133315	0.00000000	5.14777735	4.25912190	0.00000000	0.00000000	12.29753564	10.91461696	7.06781087	8.03389960	10.73324205	12.36733161	12.13082051	0.00000000	2.88537953	8.01036297	0.00000000	5.96369024	6.37574407	0.00000000	0.00000000	9.19060104	34.43740337	6.41048587	0.00000000	11.90538854	6.72519265
FGRAMPH1_01G19871	0.00000000	0.00000000	0.00000000	0.00000000	1.10636657	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.62603760	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.42843181	0.00000000	0.00000000	26.08163984	0.00000000	54.57618590	0.00000000	0.00000000	1.86702611
FGRAMPH1_01G19873	0.00000000	0.00000000	0.00000000	0.93105682	1.91486522	1.41052966	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.21806328	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.65897825	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G19875	29.86495245	26.40207784	26.42496877	28.83923306	32.89143933	29.39197540	0.00000000	50.10281599	26.98449429	0.00000000	28.94384824	70.03663336	0.00000000	0.00000000	49.19654821	28.09198724	29.90383771	37.89171159	29.50705675	8.61734709	31.84271900	0.00000000	76.94669956	27.82328482	27.15115673	29.00850384	77.02796828	31.07047475	55.10690271	21.35924945	27.39163786	0.00000000	81.12602929	28.34730773	79.25246539	36.65735845	35.71542784	28.76190274	25.65737630	32.08755303	54.45439096	40.40572992	24.92755554	19.35050869	24.74464975	26.80243441	9.50273571	0.00000000	50.84507405	17.86103593	39.89775323	0.00000000	37.04853763	36.70020632
FGRAMPH1_01G19877	6.28070963	15.86415523	11.69951237	6.30129565	18.14345176	10.50094965	0.00000000	0.00000000	13.75742705	0.00000000	0.00000000	28.05516622	0.00000000	23.74522344	3.28451286	2.81326120	17.18702131	2.67857703	27.86117196	10.35577069	8.94542057	0.00000000	0.00000000	3.71513613	32.62850506	24.90038911	0.00000000	16.60308265	99.33587017	21.39013774	13.80411279	0.00000000	64.99467856	15.32968290	0.00000000	13.21573313	18.59888007	12.26471453	15.41668814	15.12186158	21.81325567	16.18566477	9.98544163	0.00000000	0.00000000	17.15047737	22.83954701	0.00000000	3.81889520	21.46423840	31.96436051	0.00000000	34.62864038	12.57508907
FGRAMPH1_01G19879	7.38624270	0.00000000	0.00000000	2.59365830	2.66713369	0.00000000	0.00000000	0.00000000	4.04475374	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	13.51928954	0.00000000	6.43118249	0.00000000	0.00000000	0.00000000	12.27333000	0.00000000	0.00000000	0.00000000	14.92236194	13.66557069	0.00000000	4.25223395	0.00000000	26.41300044	0.00000000	0.00000000	0.00000000	7.01089664	0.00000000	18.13230052	11.77758751	10.09648821	0.00000000	1.55606656	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.72177048	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	10.50202185
FGRAMPH1_01G19881	4.13629591	4.30198562	0.00000000	11.61958917	0.00000000	2.20042627	0.00000000	0.00000000	4.53012419	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	15.14160428	32.42283527	0.00000000	0.00000000	0.00000000	0.00000000	4.58204320	0.00000000	0.00000000	0.00000000	0.00000000	7.65271959	0.00000000	0.34017872	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.92610212	0.00000000	0.00000000	0.00000000	5.14003036	0.00000000	1.74279455	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.52048524
FGRAMPH1_01G19883	1169.89971387	1214.79410998	1153.98153696	1396.27843603	1443.69444427	1352.48168239	8836.36687519	2413.64870067	2355.24992387	8054.75007188	1504.41777784	1213.43408861	6139.42066194	951.87373966	1510.69553032	1598.14158303	1508.16380192	1226.34696016	1191.68382003	1097.91312115	11232.82124046	1446.33137813	731.60992373	1755.78863624	1682.77802328	1849.26130023	1342.70148365	2012.34782088	1257.49664484	1389.99673998	2485.66122407	1116.14058135	651.35971340	3313.82784258	1435.30126916	2158.61510783	4574.55513595	6475.49728837	1496.23015461	2572.31689381	1411.35591079	1574.65571068	1295.66246337	1251.09673347	1537.11272808	2096.06841621	1276.97632053	1100.78103652	2147.25903251	1200.08177765	1264.49400969	1307.27950580	1763.89849205	2701.78330522
FGRAMPH1_01G19885	10.76848806	13.81314447	6.35208246	10.08353125	11.40610486	8.40197475	0.00000000	0.00000000	7.86252391	0.00000000	13.91515064	44.89475832	0.00000000	28.49838937	10.51196132	11.81740597	14.37667870	10.71585779	12.15936072	4.14290739	9.74197788	0.00000000	18.49658876	10.40388569	4.35109657	9.96159622	37.03224856	10.65703063	13.24669834	11.12448037	9.34567401	22.87970826	39.00244740	7.83630449	5.44310085	5.28705783	12.01947606	8.92108249	12.33513434	9.07442923	0.00000000	12.23093769	3.99475434	18.60604307	2.97408214	10.04075585	13.70571023	0.00000000	4.58333706	0.00000000	9.59069509	15.99226844	5.93719695	7.29096108
FGRAMPH1_01G19887	12.89235090	13.40878636	15.50999363	18.29708036	22.50090970	20.57541444	0.00000000	36.04800007	12.94321198	0.00000000	0.00000000	0.00000000	0.00000000	42.64888834	21.63086326	27.79100166	18.70889451	19.24401059	30.32821789	15.50003340	27.37324510	0.00000000	83.04247706	15.56979777	30.38735521	9.93859686	55.42012263	26.77250671	39.64834299	15.36756389	20.97921757	34.24032531	58.36859769	18.35580212	40.72900355	29.01168083	30.83586549	25.90041273	32.30496925	23.76538018	30.47245716	19.38075703	23.91318748	13.92231404	13.35247009	17.78119337	6.83703323	0.00000000	16.00464263	12.85066741	9.56855207	47.86603637	26.65570110	19.09458518
FGRAMPH1_01G19889	33.76568093	24.98798557	28.42490857	28.04571171	30.01258133	31.43466095	0.00000000	87.14901117	34.13594369	0.00000000	25.17251480	0.00000000	0.00000000	51.55360128	23.77017941	24.43164981	27.13817666	32.95448700	36.66048316	14.98904329	33.08853803	80.01808025	33.46033874	43.01859352	18.36598392	57.66570488	50.24351777	35.19274311	23.96328422	55.72852839	39.19194491	0.00000000	0.00000000	30.81712811	39.38628914	43.03930672	51.76961545	31.95372093	44.62852894	25.44425319	15.78635928	45.55306140	36.13256350	84.14585412	91.46197463	47.52843360	49.58727396	44.42158214	38.69254261	46.60132136	63.61509895	57.86004396	53.70196193	35.08367739
FGRAMPH1_01G19891	8.11038414	7.02938828	8.81286798	5.22122063	4.88102898	2.15728065	0.00000000	0.00000000	16.28476017	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	14.84471008	10.59569780	7.06169058	16.14149036	34.34224673	39.00335203	2.99479948	0.00000000	0.00000000	0.00000000	0.00000000	2.50088875	0.00000000	3.22391593	0.00000000	3.22250114	1.59972247	0.00000000	0.00000000	5.13215963	0.00000000	3.31832951	8.62150197	7.39089333	0.00000000	4.55632561	0.00000000	5.41873018	0.00000000	0.00000000	22.39956857	20.16609614	0.00000000	0.00000000	11.50660581	32.33664674	12.03886454	0.00000000	14.90551187	27.18170361
FGRAMPH1_01G19893	20.08544798	16.30440663	15.96962654	24.08323852	27.77272731	22.67316445	0.00000000	32.87440986	20.38824153	5.38615207	18.99118665	0.00000000	0.00000000	0.00000000	18.82986715	41.47255676	32.41742519	36.56210066	30.42400381	11.30835441	27.94811191	36.22137024	50.48772786	22.31281717	31.67099004	18.12724734	63.17631429	22.64276804	18.07889307	32.70081696	23.19060765	46.83881848	35.48663263	20.92474482	0.00000000	18.03924094	21.87199829	24.47246986	71.54791847	18.16414372	19.84980431	23.56602119	21.80792068	63.48311378	28.41287556	13.47508018	12.47023036	33.51347946	16.68071715	11.71932164	43.63078423	0.00000000	24.30898916	24.37895321
FGRAMPH1_01G19895	6.83559736	8.05733628	9.33763610	10.40130320	9.21498119	11.15162779	0.00000000	30.58056562	16.47015406	0.00000000	52.99817382	0.00000000	0.00000000	36.18029088	3.33637994	5.71537309	10.31634415	4.08131330	3.85924624	0.00000000	5.30056412	0.00000000	0.00000000	1.88690168	18.41319725	13.48992068	47.01449992	6.97097772	16.81742055	16.29593857	7.55036108	0.00000000	16.50525899	4.97431227	20.73095810	8.94961876	10.89956685	4.30380801	23.49020900	4.80020532	14.77181177	7.30722630	25.35781448	23.62140686	3.77576275	4.24909940	17.40016169	0.00000000	5.81880140	0.00000000	24.35184204	0.00000000	10.05013581	4.90582879
FGRAMPH1_01G19897	79.46578357	69.93375646	74.01320654	51.87316596	59.59664251	59.61746042	0.00000000	0.00000000	71.41082472	0.00000000	0.00000000	63.71148585	0.00000000	107.84776361	35.42986224	52.70707212	47.90122129	21.29006919	34.51142036	29.39661507	47.96473795	50.21824346	104.99623536	50.62101738	45.28165001	60.31700166	78.83034685	53.45665531	0.00000000	38.86050639	65.10791659	97.40782200	73.79937640	55.12015293	77.24466190	52.52114633	53.60832938	51.14710015	87.52577875	50.22338965	49.53650672	53.09287846	158.73408929	0.00000000	16.88243345	52.72179967	12.96678716	0.00000000	39.02609902	24.37195542	54.44176180	181.56082760	78.63942471	51.94103417
FGRAMPH1_01G19899	37.89405099	35.29432144	28.18247071	64.14871189	60.75813216	51.60069800	0.00000000	37.95391074	61.63364046	0.00000000	98.66501412	35.36945750	13.89599128	29.93586510	38.82020241	34.58041684	42.35083163	46.43253467	37.51976545	53.85449163	72.67780466	27.87867846	14.57217578	99.52890324	70.84381127	86.85174005	72.93783231	71.16774406	52.18076134	61.34943037	65.26123970	63.08865773	112.66682372	68.17889280	60.03536804	78.44658000	70.34343974	62.41130758	51.01947058	79.47429097	100.83411076	77.65405878	88.12129478	58.63362888	58.57681160	78.44493056	64.78665488	38.69172446	55.36701802	74.41555578	75.55841598	75.59517594	71.72173603	77.65943595
FGRAMPH1_01G19901	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.41741132	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	14.10290040	0.00000000	0.00000000	0.00000000	2.42054798	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	8.03492893	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.16689132
FGRAMPH1_01G19903	299.92545691	260.31589609	321.64128729	275.90343658	277.99931709	283.15272469	0.00000000	141.73766838	387.47019696	685.05895135	327.52119676	297.19374803	0.00000000	447.17813131	262.88402330	200.33173113	255.62718889	214.38646692	160.98476167	255.96821119	249.77009964	182.19606118	54.41932539	201.14853628	192.02222337	275.49790507	190.66880488	184.13077713	155.89391030	239.17814863	206.22124503	100.97253379	229.50035859	257.11792186	256.22876104	264.43838440	229.01644216	323.62506052	217.74923952	255.41210292	128.37333018	203.20929928	199.80231324	273.70676973	280.00413881	235.83713098	282.26764416	144.49301015	242.72572903	176.84705698	235.14207755	329.35906726	331.89183587	230.16856737
FGRAMPH1_01G19905	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	41.08038733	0.00000000	0.00000000	35.43471216	11.52623818	47.49963880	0.00000000	41.29065789	0.00000000	47.60412033	64.14335486	0.00000000	0.00000000	48.73781943	0.00000000	56.02255608	72.77736837	47.50097023	24.50721805	49.27901822	46.23407294	80.04772445	63.49363572	73.93228837	118.17703416	59.84636719	72.61400808	0.00000000	48.56581211	0.00000000	152.43693303	127.09257932	31.45576988	38.82126697
FGRAMPH1_01G19907	249.43896308	228.82385422	268.86889381	161.89348554	150.03417672	219.91837899	0.00000000	517.21043586	374.48344546	15.40725374	353.11167988	328.63039144	0.00000000	185.42994928	166.72009233	155.98111605	159.83903355	177.79792393	197.79272536	194.08737478	267.78174556	189.95596441	361.05424808	174.07227319	203.84064367	210.00687286	108.43067471	157.25822387	103.43045997	207.12803504	188.23250545	223.30646942	152.26590703	218.14141653	116.87453192	182.32637358	223.44830068	288.72400922	216.70414153	201.34148179	130.59624499	154.48429520	194.94446313	108.95724035	226.41144941	186.52286737	187.27525799	95.86633932	229.63182899	150.85566085	193.45116148	249.73584191	254.96757577	188.85849342
FGRAMPH1_01G19909	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	21.19806463	108.83597961	0.00000000	79.23420217	17.84310893	51.74436730	0.00000000	28.44910967	0.00000000	31.58280479	40.06707032	93.82580245	0.00000000	30.03957139	66.96369978	28.90843641	53.98410220	29.26707679	25.29214674	36.59248336	11.92871989	29.50411806	81.90904963	38.15011322	24.39241274	31.56783465	18.73493091	0.00000000	18.79548778	0.00000000	52.43975158	0.00000000	48.69487509	32.58990410
FGRAMPH1_01G19911	2589.98304946	2597.71099949	2560.20563009	1810.91297291	1621.32710086	1899.58398741	14829.51065720	1865.26771588	1985.28162650	14177.93361256	2001.15451222	931.20707717	14121.95121951	1497.48776723	488.77098626	557.15400133	535.89757442	500.84461962	437.16306392	509.86429876	1416.95103972	1492.44602116	2506.55412750	1627.72893792	1608.46348617	1860.52918556	1280.20483277	1346.61785646	1355.49755003	3093.15252472	1510.83933234	1581.90302934	1689.88764045	1667.33704860	1881.67996387	1740.00456934	1497.43074284	1634.28293338	1901.85814953	1987.62232457	1061.90418728	2039.50166518	1502.51339557	3627.70952595	1505.19724870	2384.40694125	1983.66947265	611.20543294	1804.17135403	1282.39380176	1759.42708103	1724.90048651	1696.72422758	1974.85059824
FGRAMPH1_01G19913	0.00000000	0.00000000	2.66607771	0.00000000	0.51681483	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	5.23930944	13.46276897	9.96944552	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.29071341
FGRAMPH1_01G19915	8.38438361	7.51744925	6.46269163	9.64463803	12.94541684	9.07445129	0.00000000	0.00000000	6.33288564	0.00000000	22.41597194	0.00000000	0.00000000	7.65136161	17.46294063	16.31717712	27.18717965	18.98844009	15.50682063	18.35302184	12.65079495	0.00000000	0.00000000	8.37983058	22.19579650	5.34905842	7.45692470	10.65238103	42.67831887	8.27098616	9.58044418	0.00000000	0.00000000	9.74207539	21.92078243	9.93643309	9.68111108	9.48486497	2.48383967	10.23262409	16.40060020	6.95395290	45.04616047	37.46568668	19.16384338	8.62650338	0.00000000	0.00000000	13.53607939	13.83273146	12.87474097	12.88100466	14.34638154	11.45141245
FGRAMPH1_01G19917	127.73855028	122.31135599	169.96245393	97.54189442	97.37652814	112.17859398	0.00000000	272.12705939	137.68024509	0.00000000	157.20482279	190.19752393	0.00000000	53.65954905	22.26706512	34.96580275	21.18507173	36.31835332	22.89483115	58.50502804	84.22873533	99.94415121	104.48154793	75.55931270	65.54135438	120.04266016	0.00000000	58.19724105	0.00000000	120.84379285	79.18626239	129.24044357	146.87522949	83.71835404	30.74640464	74.66241390	96.99189718	118.92619267	87.09673081	92.26559365	32.86245381	36.57642872	67.69542043	52.54991085	117.59773497	98.30971866	206.45159159	0.00000000	69.03963486	97.00994022	180.58296805	0.00000000	89.43307124	83.19248681
FGRAMPH1_01G19919	9.78700154	5.89313099	7.19641773	7.59686714	10.04409998	9.86492473	0.00000000	103.69972624	12.97544912	0.00000000	0.00000000	32.21278114	0.00000000	27.26412953	6.59970299	8.88296857	14.35202867	23.06645105	14.54092638	8.91782744	8.27392608	0.00000000	0.00000000	2.13284901	0.00000000	9.53016138	0.00000000	4.32107459	19.00947951	17.19202353	5.48647035	16.41659433	0.00000000	7.08947456	0.00000000	11.38067181	9.85621271	4.73676521	0.00000000	8.24734655	0.00000000	5.16230210	0.00000000	40.05049246	8.53582563	7.68471409	6.55605926	0.00000000	8.76966719	12.32255779	18.35064781	0.00000000	2.84002904	5.85916038
